"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2024-06-01,"2024",6,1,22,"FXD JET 100","VENTES DIRECTES",105
"2",2024-06-02,"2024",6,2,22,"FXD JET 100","VENTES DIRECTES",104
"3",2024-06-03,"2024",6,3,23,"FXD JET 100","VENTES DIRECTES",106
"4",2024-06-04,"2024",6,4,23,"FXD JET 100","VENTES DIRECTES",107
"5",2024-06-05,"2024",6,5,23,"FXD JET 100","VENTES DIRECTES",108
"6",2024-06-06,"2024",6,6,23,"FXD JET 100","VENTES DIRECTES",108
"7",2024-06-07,"2024",6,7,23,"FXD JET 100","VENTES DIRECTES",106
"8",2024-06-08,"2024",6,8,23,"FXD JET 100","VENTES DIRECTES",106
"9",2024-06-09,"2024",6,9,23,"FXD JET 100","VENTES DIRECTES",105
"10",2024-06-10,"2024",6,10,24,"FXD JET 100","VENTES DIRECTES",104
"11",2024-06-11,"2024",6,11,24,"FXD JET 100","VENTES DIRECTES",105
"12",2024-06-12,"2024",6,12,24,"FXD JET 100","VENTES DIRECTES",106
"13",2024-06-13,"2024",6,13,24,"FXD JET 100","VENTES DIRECTES",106
"14",2024-06-14,"2024",6,14,24,"FXD JET 100","VENTES DIRECTES",106
"15",2024-06-15,"2024",6,15,24,"FXD JET 100","VENTES DIRECTES",107
"16",2024-06-16,"2024",6,16,24,"FXD JET 100","VENTES DIRECTES",106
"17",2024-06-17,"2024",6,17,25,"FXD JET 100","VENTES DIRECTES",106
"18",2024-06-18,"2024",6,18,25,"FXD JET 100","VENTES DIRECTES",104
"19",2024-06-19,"2024",6,19,25,"FXD JET 100","VENTES DIRECTES",104
"20",2024-06-20,"2024",6,20,25,"FXD JET 100","VENTES DIRECTES",105
"21",2024-06-21,"2024",6,21,25,"FXD JET 100","VENTES DIRECTES",104
"22",2024-06-22,"2024",6,22,25,"FXD JET 100","VENTES DIRECTES",103
"23",2024-06-23,"2024",6,23,25,"FXD JET 100","VENTES DIRECTES",103
"24",2024-06-24,"2024",6,24,26,"FXD JET 100","VENTES DIRECTES",105
"25",2024-06-25,"2024",6,25,26,"FXD JET 100","VENTES DIRECTES",105
"26",2024-06-26,"2024",6,26,26,"FXD JET 100","VENTES DIRECTES",105
"27",2024-06-27,"2024",6,27,26,"FXD JET 100","VENTES DIRECTES",106
"28",2024-06-28,"2024",6,28,26,"FXD JET 100","VENTES DIRECTES",106
"29",2024-06-29,"2024",6,29,26,"FXD JET 100","VENTES DIRECTES",106
"30",2024-06-30,"2024",6,30,26,"FXD JET 100","VENTES DIRECTES",106
