"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2023-11-01,"2023",11,1,44,"FXD JET 100","VENTES DIRECTES",110
"2",2023-11-02,"2023",11,2,44,"FXD JET 100","VENTES DIRECTES",109
"3",2023-11-03,"2023",11,3,44,"FXD JET 100","VENTES DIRECTES",110
"4",2023-11-04,"2023",11,4,44,"FXD JET 100","VENTES DIRECTES",109
"5",2023-11-05,"2023",11,5,45,"FXD JET 100","VENTES DIRECTES",109
"6",2023-11-06,"2023",11,6,45,"FXD JET 100","VENTES DIRECTES",109
"7",2023-11-07,"2023",11,7,45,"FXD JET 100","VENTES DIRECTES",110
"8",2023-11-08,"2023",11,8,45,"FXD JET 100","VENTES DIRECTES",109
"9",2023-11-09,"2023",11,9,45,"FXD JET 100","VENTES DIRECTES",108
"10",2023-11-10,"2023",11,10,45,"FXD JET 100","VENTES DIRECTES",107
"11",2023-11-11,"2023",11,11,45,"FXD JET 100","VENTES DIRECTES",107
"12",2023-11-12,"2023",11,12,46,"FXD JET 100","VENTES DIRECTES",107
"13",2023-11-13,"2023",11,13,46,"FXD JET 100","VENTES DIRECTES",106
"14",2023-11-14,"2023",11,14,46,"FXD JET 100","VENTES DIRECTES",106
"15",2023-11-15,"2023",11,15,46,"FXD JET 100","VENTES DIRECTES",105
"16",2023-11-16,"2023",11,16,46,"FXD JET 100","VENTES DIRECTES",103
"17",2023-11-17,"2023",11,17,46,"FXD JET 100","VENTES DIRECTES",101
"18",2023-11-18,"2023",11,18,46,"FXD JET 100","VENTES DIRECTES",102
"19",2023-11-19,"2023",11,19,47,"FXD JET 100","VENTES DIRECTES",100
"20",2023-11-20,"2023",11,20,47,"FXD JET 100","VENTES DIRECTES",101
"21",2023-11-21,"2023",11,21,47,"FXD JET 100","VENTES DIRECTES",101
"22",2023-11-22,"2023",11,22,47,"FXD JET 100","VENTES DIRECTES",101
"23",2023-11-23,"2023",11,23,47,"FXD JET 100","VENTES DIRECTES",101
"24",2023-11-24,"2023",11,24,47,"FXD JET 100","VENTES DIRECTES",102
"25",2023-11-25,"2023",11,25,47,"FXD JET 100","VENTES DIRECTES",105
"26",2023-11-26,"2023",11,26,48,"FXD JET 100","VENTES DIRECTES",106
"27",2023-11-27,"2023",11,27,48,"FXD JET 100","VENTES DIRECTES",105
"28",2023-11-28,"2023",11,28,48,"FXD JET 100","VENTES DIRECTES",107
"29",2023-11-29,"2023",11,29,48,"FXD JET 100","VENTES DIRECTES",107
"30",2023-11-30,"2023",11,30,48,"FXD JET 100","VENTES DIRECTES",107
