"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2022-01-01,"2022",1,1,1,"FXD JET 100","VENTES DIRECTES",70
"2",2022-01-02,"2022",1,2,1,"FXD JET 100","VENTES DIRECTES",71
"3",2022-01-03,"2022",1,3,1,"FXD JET 100","VENTES DIRECTES",72
"4",2022-01-04,"2022",1,4,1,"FXD JET 100","VENTES DIRECTES",73
"5",2022-01-05,"2022",1,5,1,"FXD JET 100","VENTES DIRECTES",72
"6",2022-01-06,"2022",1,6,1,"FXD JET 100","VENTES DIRECTES",72
"7",2022-01-07,"2022",1,7,1,"FXD JET 100","VENTES DIRECTES",73
"8",2022-01-08,"2022",1,8,2,"FXD JET 100","VENTES DIRECTES",74
"9",2022-01-09,"2022",1,9,2,"FXD JET 100","VENTES DIRECTES",74
"10",2022-01-10,"2022",1,10,2,"FXD JET 100","VENTES DIRECTES",74
"11",2022-01-11,"2022",1,11,2,"FXD JET 100","VENTES DIRECTES",74
"12",2022-01-12,"2022",1,12,2,"FXD JET 100","VENTES DIRECTES",76
"13",2022-01-13,"2022",1,13,2,"FXD JET 100","VENTES DIRECTES",74
"14",2022-01-14,"2022",1,14,2,"FXD JET 100","VENTES DIRECTES",72
"15",2022-01-15,"2022",1,15,3,"FXD JET 100","VENTES DIRECTES",72
"16",2022-01-16,"2022",1,16,3,"FXD JET 100","VENTES DIRECTES",70
"17",2022-01-17,"2022",1,17,3,"FXD JET 100","VENTES DIRECTES",69
"18",2022-01-18,"2022",1,18,3,"FXD JET 100","VENTES DIRECTES",70
"19",2022-01-19,"2022",1,19,3,"FXD JET 100","VENTES DIRECTES",69
"20",2022-01-20,"2022",1,20,3,"FXD JET 100","VENTES DIRECTES",70
"21",2022-01-21,"2022",1,21,3,"FXD JET 100","VENTES DIRECTES",69
"22",2022-01-22,"2022",1,22,4,"FXD JET 100","VENTES DIRECTES",69
"23",2022-01-23,"2022",1,23,4,"FXD JET 100","VENTES DIRECTES",69
"24",2022-01-24,"2022",1,24,4,"FXD JET 100","VENTES DIRECTES",70
"25",2022-01-25,"2022",1,25,4,"FXD JET 100","VENTES DIRECTES",69
"26",2022-01-26,"2022",1,26,4,"FXD JET 100","VENTES DIRECTES",69
"27",2022-01-27,"2022",1,27,4,"FXD JET 100","VENTES DIRECTES",69
"28",2022-01-28,"2022",1,28,4,"FXD JET 100","VENTES DIRECTES",69
"29",2022-01-29,"2022",1,29,5,"FXD JET 100","VENTES DIRECTES",70
"30",2022-01-30,"2022",1,30,5,"FXD JET 100","VENTES DIRECTES",70
"31",2022-01-31,"2022",1,31,5,"FXD JET 100","VENTES DIRECTES",71
