"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2022-05-01,"2022",5,1,18,"FXD JET 100","VENTES DIRECTES",76
"2",2022-05-02,"2022",5,2,18,"FXD JET 100","VENTES DIRECTES",75
"3",2022-05-03,"2022",5,3,18,"FXD JET 100","VENTES DIRECTES",76
"4",2022-05-04,"2022",5,4,18,"FXD JET 100","VENTES DIRECTES",76
"5",2022-05-05,"2022",5,5,18,"FXD JET 100","VENTES DIRECTES",76
"6",2022-05-06,"2022",5,6,18,"FXD JET 100","VENTES DIRECTES",75
"7",2022-05-07,"2022",5,7,19,"FXD JET 100","VENTES DIRECTES",74
"8",2022-05-08,"2022",5,8,19,"FXD JET 100","VENTES DIRECTES",74
"9",2022-05-09,"2022",5,9,19,"FXD JET 100","VENTES DIRECTES",74
"10",2022-05-10,"2022",5,10,19,"FXD JET 100","VENTES DIRECTES",73
"11",2022-05-11,"2022",5,11,19,"FXD JET 100","VENTES DIRECTES",71
"12",2022-05-12,"2022",5,12,19,"FXD JET 100","VENTES DIRECTES",71
"13",2022-05-13,"2022",5,13,19,"FXD JET 100","VENTES DIRECTES",71
"14",2022-05-14,"2022",5,14,20,"FXD JET 100","VENTES DIRECTES",71
"15",2022-05-15,"2022",5,15,20,"FXD JET 100","VENTES DIRECTES",70
"16",2022-05-16,"2022",5,16,20,"FXD JET 100","VENTES DIRECTES",70
"17",2022-05-17,"2022",5,17,20,"FXD JET 100","VENTES DIRECTES",70
"18",2022-05-18,"2022",5,18,20,"FXD JET 100","VENTES DIRECTES",70
"19",2022-05-19,"2022",5,19,20,"FXD JET 100","VENTES DIRECTES",69
"20",2022-05-20,"2022",5,20,20,"FXD JET 100","VENTES DIRECTES",69
"21",2022-05-21,"2022",5,21,21,"FXD JET 100","VENTES DIRECTES",71
"22",2022-05-22,"2022",5,22,21,"FXD JET 100","VENTES DIRECTES",71
"23",2022-05-23,"2022",5,23,21,"FXD JET 100","VENTES DIRECTES",69
"24",2022-05-24,"2022",5,24,21,"FXD JET 100","VENTES DIRECTES",71
"25",2022-05-25,"2022",5,25,21,"FXD JET 100","VENTES DIRECTES",70
"26",2022-05-26,"2022",5,26,21,"FXD JET 100","VENTES DIRECTES",70
"27",2022-05-27,"2022",5,27,21,"FXD JET 100","VENTES DIRECTES",70
"28",2022-05-28,"2022",5,28,22,"FXD JET 100","VENTES DIRECTES",70
"29",2022-05-29,"2022",5,29,22,"FXD JET 100","VENTES DIRECTES",68
"30",2022-05-30,"2022",5,30,22,"FXD JET 100","VENTES DIRECTES",68
"31",2022-05-31,"2022",5,31,22,"FXD JET 100","VENTES DIRECTES",69
