"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2021-03-01,"2021",3,1,9,"FXD JET 100","VENTES DIRECTES",78
"2",2021-03-02,"2021",3,2,9,"FXD JET 100","VENTES DIRECTES",78
"3",2021-03-03,"2021",3,3,9,"FXD JET 100","VENTES DIRECTES",81
"4",2021-03-04,"2021",3,4,9,"FXD JET 100","VENTES DIRECTES",80
"5",2021-03-05,"2021",3,5,10,"FXD JET 100","VENTES DIRECTES",80
"6",2021-03-06,"2021",3,6,10,"FXD JET 100","VENTES DIRECTES",81
"7",2021-03-07,"2021",3,7,10,"FXD JET 100","VENTES DIRECTES",79
"8",2021-03-08,"2021",3,8,10,"FXD JET 100","VENTES DIRECTES",79
"9",2021-03-09,"2021",3,9,10,"FXD JET 100","VENTES DIRECTES",80
"10",2021-03-10,"2021",3,10,10,"FXD JET 100","VENTES DIRECTES",80
"11",2021-03-11,"2021",3,11,10,"FXD JET 100","VENTES DIRECTES",80
"12",2021-03-12,"2021",3,12,11,"FXD JET 100","VENTES DIRECTES",81
"13",2021-03-13,"2021",3,13,11,"FXD JET 100","VENTES DIRECTES",82
"14",2021-03-14,"2021",3,14,11,"FXD JET 100","VENTES DIRECTES",80
"15",2021-03-15,"2021",3,15,11,"FXD JET 100","VENTES DIRECTES",80
"16",2021-03-16,"2021",3,16,11,"FXD JET 100","VENTES DIRECTES",79
"17",2021-03-17,"2021",3,17,11,"FXD JET 100","VENTES DIRECTES",78
"18",2021-03-18,"2021",3,18,11,"FXD JET 100","VENTES DIRECTES",77
"19",2021-03-19,"2021",3,19,12,"FXD JET 100","VENTES DIRECTES",78
"20",2021-03-20,"2021",3,20,12,"FXD JET 100","VENTES DIRECTES",79
"21",2021-03-21,"2021",3,21,12,"FXD JET 100","VENTES DIRECTES",79
"22",2021-03-22,"2021",3,22,12,"FXD JET 100","VENTES DIRECTES",78
"23",2021-03-23,"2021",3,23,12,"FXD JET 100","VENTES DIRECTES",78
"24",2021-03-24,"2021",3,24,12,"FXD JET 100","VENTES DIRECTES",79
"25",2021-03-25,"2021",3,25,12,"FXD JET 100","VENTES DIRECTES",78
"26",2021-03-26,"2021",3,26,13,"FXD JET 100","VENTES DIRECTES",79
"27",2021-03-27,"2021",3,27,13,"FXD JET 100","VENTES DIRECTES",80
"28",2021-03-28,"2021",3,28,13,"FXD JET 100","VENTES DIRECTES",80
"29",2021-03-29,"2021",3,29,13,"FXD JET 100","VENTES DIRECTES",81
"30",2021-03-30,"2021",3,30,13,"FXD JET 100","VENTES DIRECTES",82
"31",2021-03-31,"2021",3,31,13,"FXD JET 100","VENTES DIRECTES",82
