"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2021-11-01,"2021",11,1,44,"FXD JET 100","VENTES DIRECTES",90
"2",2021-11-02,"2021",11,2,44,"FXD JET 100","VENTES DIRECTES",89
"3",2021-11-03,"2021",11,3,44,"FXD JET 100","VENTES DIRECTES",89
"4",2021-11-04,"2021",11,4,44,"FXD JET 100","VENTES DIRECTES",90
"5",2021-11-05,"2021",11,5,45,"FXD JET 100","VENTES DIRECTES",88
"6",2021-11-06,"2021",11,6,45,"FXD JET 100","VENTES DIRECTES",87
"7",2021-11-07,"2021",11,7,45,"FXD JET 100","VENTES DIRECTES",87
"8",2021-11-08,"2021",11,8,45,"FXD JET 100","VENTES DIRECTES",86
"9",2021-11-09,"2021",11,9,45,"FXD JET 100","VENTES DIRECTES",86
"10",2021-11-10,"2021",11,10,45,"FXD JET 100","VENTES DIRECTES",86
"11",2021-11-11,"2021",11,11,45,"FXD JET 100","VENTES DIRECTES",88
"12",2021-11-12,"2021",11,12,46,"FXD JET 100","VENTES DIRECTES",87
"13",2021-11-13,"2021",11,13,46,"FXD JET 100","VENTES DIRECTES",87
"14",2021-11-14,"2021",11,14,46,"FXD JET 100","VENTES DIRECTES",88
"15",2021-11-15,"2021",11,15,46,"FXD JET 100","VENTES DIRECTES",88
"16",2021-11-16,"2021",11,16,46,"FXD JET 100","VENTES DIRECTES",88
"17",2021-11-17,"2021",11,17,46,"FXD JET 100","VENTES DIRECTES",87
"18",2021-11-18,"2021",11,18,46,"FXD JET 100","VENTES DIRECTES",88
"19",2021-11-19,"2021",11,19,47,"FXD JET 100","VENTES DIRECTES",87
"20",2021-11-20,"2021",11,20,47,"FXD JET 100","VENTES DIRECTES",86
"21",2021-11-21,"2021",11,21,47,"FXD JET 100","VENTES DIRECTES",85
"22",2021-11-22,"2021",11,22,47,"FXD JET 100","VENTES DIRECTES",86
"23",2021-11-23,"2021",11,23,47,"FXD JET 100","VENTES DIRECTES",85
"24",2021-11-24,"2021",11,24,47,"FXD JET 100","VENTES DIRECTES",85
"25",2021-11-25,"2021",11,25,47,"FXD JET 100","VENTES DIRECTES",86
"26",2021-11-26,"2021",11,26,48,"FXD JET 100","VENTES DIRECTES",85
"27",2021-11-27,"2021",11,27,48,"FXD JET 100","VENTES DIRECTES",83
"28",2021-11-28,"2021",11,28,48,"FXD JET 100","VENTES DIRECTES",82
"29",2021-11-29,"2021",11,29,48,"FXD JET 100","VENTES DIRECTES",82
"30",2021-11-30,"2021",11,30,48,"FXD JET 100","VENTES DIRECTES",83
