"","date","an","mois","jour","semaine","produit","type","nb_de_ventes"
"1",2023-12-01,"2023",12,1,48,"FXD JET 100","VENTES DIRECTES",106
"2",2023-12-02,"2023",12,2,48,"FXD JET 100","VENTES DIRECTES",106
"3",2023-12-03,"2023",12,3,49,"FXD JET 100","VENTES DIRECTES",105
"4",2023-12-04,"2023",12,4,49,"FXD JET 100","VENTES DIRECTES",104
"5",2023-12-05,"2023",12,5,49,"FXD JET 100","VENTES DIRECTES",106
"6",2023-12-06,"2023",12,6,49,"FXD JET 100","VENTES DIRECTES",105
"7",2023-12-07,"2023",12,7,49,"FXD JET 100","VENTES DIRECTES",106
"8",2023-12-08,"2023",12,8,49,"FXD JET 100","VENTES DIRECTES",106
"9",2023-12-09,"2023",12,9,49,"FXD JET 100","VENTES DIRECTES",104
"10",2023-12-10,"2023",12,10,50,"FXD JET 100","VENTES DIRECTES",105
"11",2023-12-11,"2023",12,11,50,"FXD JET 100","VENTES DIRECTES",105
"12",2023-12-12,"2023",12,12,50,"FXD JET 100","VENTES DIRECTES",103
"13",2023-12-13,"2023",12,13,50,"FXD JET 100","VENTES DIRECTES",103
"14",2023-12-14,"2023",12,14,50,"FXD JET 100","VENTES DIRECTES",102
"15",2023-12-15,"2023",12,15,50,"FXD JET 100","VENTES DIRECTES",102
"16",2023-12-16,"2023",12,16,50,"FXD JET 100","VENTES DIRECTES",101
"17",2023-12-17,"2023",12,17,51,"FXD JET 100","VENTES DIRECTES",100
"18",2023-12-18,"2023",12,18,51,"FXD JET 100","VENTES DIRECTES",100
"19",2023-12-19,"2023",12,19,51,"FXD JET 100","VENTES DIRECTES",100
"20",2023-12-20,"2023",12,20,51,"FXD JET 100","VENTES DIRECTES",100
"21",2023-12-21,"2023",12,21,51,"FXD JET 100","VENTES DIRECTES",101
"22",2023-12-22,"2023",12,22,51,"FXD JET 100","VENTES DIRECTES",100
"23",2023-12-23,"2023",12,23,51,"FXD JET 100","VENTES DIRECTES",102
"24",2023-12-24,"2023",12,24,52,"FXD JET 100","VENTES DIRECTES",101
"25",2023-12-25,"2023",12,25,52,"FXD JET 100","VENTES DIRECTES",101
"26",2023-12-26,"2023",12,26,52,"FXD JET 100","VENTES DIRECTES",100
"27",2023-12-27,"2023",12,27,52,"FXD JET 100","VENTES DIRECTES",102
"28",2023-12-28,"2023",12,28,52,"FXD JET 100","VENTES DIRECTES",101
"29",2023-12-29,"2023",12,29,52,"FXD JET 100","VENTES DIRECTES",100
"30",2023-12-30,"2023",12,30,52,"FXD JET 100","VENTES DIRECTES",100
"31",2023-12-31,"2023",12,31,53,"FXD JET 100","VENTES DIRECTES",100
